,label,feature
8059,street_music,"[-193.40761132435318, 90.4418251558625, -62.848208845496124, 25.352873918842267, -11.878980783292858, 8.127544966796323, -18.606696293956464, 22.40786606145366, -17.623161670097744, 18.14316911319624, -14.102957615373672, 14.303870357480758, -19.496456177378068, 18.023305290674244, -12.839166543972532, 13.474534110962999, -10.464353063017269, 11.873313873440814, -4.618494112056973, 4.485592627737831]"
8060,drilling,"[-106.083300639711, 19.661054203860456, -88.77640753633953, 5.555046134519878, -22.489899543723276, 28.312122905990787, -25.731975690161324, 12.45479347380231, -21.815550965891887, 27.309389205946125, -18.591893506481693, 22.832957848042863, -18.58909231994423, 16.412074685684573, -16.46823938806306, 23.484711833124997, -12.377428599321064, 8.937724360345339, -8.581349633818173, 6.896125250431265]"
8061,drilling,"[-54.98115084227045, 17.969636990601476, -90.89269917175592, 1.9972330890776657, -23.886877761319287, 27.26614413274988, -24.76112269484184, 11.110286750369475, -21.723545548523973, 27.12415945485897, -19.30243400824851, 24.658018388621098, -15.27793123849557, 15.220834765754596, -18.621721614235256, 22.22420468324297, -11.322106349906658, 10.331052820301771, -9.1129814675836, 6.960173817578718]"
8062,drilling,"[-53.491624677183296, 47.034961519429444, -79.28606242614283, 2.432904119976459, -21.89108854272236, 20.31260212995558, -30.327852859186336, 7.385769750071411, -23.408335209071044, 22.41766789234883, -23.146391826313796, 19.893249683861242, -16.586427330626588, 16.181922444677742, -19.41554483136056, 22.62685017920987, -11.12014816921239, 11.498038044863431, -9.466892102662788, 6.7787419599778795]"
8063,drilling,"[-57.967446896572916, 49.30819800979944, -78.19170274471253, 5.203147893440252, -21.66212118804988, 17.240111630295235, -31.495639059074108, 8.187612685218692, -23.909407553058443, 20.242473391038452, -22.57460078290213, 18.804434906143527, -17.39938494971013, 15.595275064833164, -19.722629889951648, 21.371117281736442, -11.487576535048653, 10.561243320115308, -9.029384302707024, 6.831255572168293]"
8064,drilling,"[-44.4691062088927, 86.06812522109428, -82.03772574615928, 11.089931889820683, -31.180990468998854, 11.460971192858418, -30.97597814663514, 15.650530363238218, -24.538214659317205, 16.670246477649926, -25.21551437780875, 13.036485573168289, -18.701508978227057, 15.781231339760131, -18.31018126348767, 16.71210382514995, -17.342661374285555, 8.029079356286356, -10.563734831597642, 8.921530933483437]"
8065,drilling,"[-38.214860389317934, 98.40637149820353, -81.48366717548102, 10.200734931120861, -34.01073026716087, 6.1295112080897765, -30.320962240410502, 16.34949232135904, -24.15902660471095, 11.557173318737997, -25.46329157239294, 8.22625913309133, -18.778066528631722, 14.476332666050928, -17.580831207723175, 15.39422799405253, -15.83387709045234, 7.353253583615071, -9.131361285298942, 7.564737911630466]"
8066,drilling,"[-27.226193856281633, 89.39675715913066, -79.43249341638112, 7.138831562632193, -32.98104030418139, 9.757998439295372, -32.434556211996046, 12.721974739135415, -29.357506541328632, 10.22449136252296, -31.236762380954104, 9.209795086156685, -21.855504125268094, 12.86933086785063, -18.28085665869578, 18.259019264096754, -14.991319789664526, 7.996691852702591, -10.516702881929897, 5.982179725760489]"
8067,drilling,"[-68.61147301184845, 110.00579244032865, -80.14936148370842, 10.075841460882852, -31.456187110765786, 7.51188372930377, -30.584286109076924, 10.023846141322249, -31.060236631206912, 5.167341445927082, -27.632914763010287, 6.285073065820072, -15.794709415757088, 9.703243465381291, -12.457525381453584, 18.1797920062065, -12.289169658304004, 7.569346613763799, -7.982022333585114, 4.064143441931551]"
8068,drilling,"[-140.71092993120155, 137.03444429001215, -74.73108898387953, 10.510233241833356, -23.49230595645994, 4.859338985794875, -26.227783280666888, 6.427911065651357, -29.191794628538222, 2.2422721019725116, -21.306488626132424, 4.736693772041133, -9.92195205485609, 8.888286493745195, -6.342697345618647, 15.942100314098253, -8.684098266372034, 8.297540992245063, -3.653643120269235, 4.865219157543613]"
8069,drilling,"[-191.7982311134533, 144.39939921060608, -66.41316667105563, 12.033240132962312, -14.21965252735409, 6.761323542955912, -28.43168377976943, 4.178424123098774, -29.91684776515114, 6.357294689987401, -21.509063147182303, 9.836938172411266, -12.085698116914147, 12.425556481646135, -7.051731123956807, 14.717708344584995, -11.243379900765296, 9.34192386434055, -4.4317089865637636, 7.665351945953622]"
8070,drilling,"[-50.49498163349576, 19.250478209538553, -90.51986361577208, 0.5077359234370242, -24.054970446075913, 27.920803290997796, -25.994243429123397, 9.78782548299424, -22.035905297828833, 28.093645870104957, -20.319790197002284, 26.301145678287682, -12.700229457187707, 16.182883726840295, -20.38528379966744, 21.006477368940722, -11.758559887731092, 10.577188330681604, -10.065667329629086, 5.209622683747252]"
8071,drilling,"[-219.92278976787256, 139.2647270231743, -55.89289752296623, 15.222948102535916, -8.818980521887797, 8.950360224508568, -30.682734759300537, 5.801680583419112, -27.167315196039844, 7.308925835966495, -21.936114911134432, 10.618247014130777, -12.434797489544827, 13.770473917024699, -8.372509449646941, 12.726314632228355, -11.781145268085426, 9.845518866277676, -5.262906212565878, 7.968253625292885]"
8072,drilling,"[-242.58549686187285, 134.4610770476721, -47.89187444695578, 19.09850993502641, -7.1964811298771565, 12.894093125307128, -31.543852135953838, 12.000808022882191, -23.79228643142872, 9.92002945108129, -23.340681234909976, 11.439203750471727, -13.160533917580683, 15.183842995462477, -10.824255081493996, 13.937007552527884, -10.231767495869027, 11.54326662285578, -6.778383969266274, 8.600156851726071]"
8073,drilling,"[-257.1086159495388, 131.03719429559055, -42.38107023957295, 18.745807178670688, -8.36666456573347, 11.283044272900339, -31.672472273562292, 13.531213962936725, -21.559999652825752, 10.992765654612775, -21.65588150015711, 11.83684277786677, -12.623926616147822, 14.223580061772306, -10.888680220004568, 14.654069490758951, -9.145486134040572, 11.235258773936929, -7.387639852873138, 8.820208326151683]"
8074,drilling,"[-287.14374379110274, 126.32759635655152, -37.26114343654635, 15.922853609968849, -10.982622454317625, 10.58834282574136, -30.66331177740141, 13.654790351257226, -17.728369800714567, 11.010003132153802, -20.668461877510026, 11.357086849291187, -11.970169428146525, 12.953627530202835, -10.381268426603587, 13.93410734323541, -8.768094258218252, 9.828783310293513, -7.6467273189363985, 8.933949234444972]"
8075,drilling,"[-53.81877099558286, 23.196637909654985, -92.28983905953314, 4.691285138483703, -23.557256004427316, 29.916430936190913, -29.05203992682636, 10.821507301637418, -23.48576775190404, 30.582259839270563, -20.930025625190705, 25.299300623411565, -15.675177794348716, 17.697967183825487, -21.31208280061173, 22.091018450010846, -13.697320453179913, 10.884520268295077, -10.051365931132313, 5.2380520003327025]"
8076,drilling,"[-59.217344291034586, 25.922670604461658, -92.05628168255558, 5.20051028947452, -21.57833358407359, 29.4766034099125, -27.151804140115793, 11.500336886668942, -22.931152432870345, 28.76580702830065, -20.909109053563814, 23.67836218858452, -18.07135257990718, 16.06480747816616, -20.12406849677132, 23.117255944039602, -13.435333857438508, 10.420432936157017, -10.21144436099646, 7.0465727355705905]"
8077,drilling,"[-55.99420916185951, 31.726870538027494, -91.5609120401828, 4.494369561381341, -22.742057784305434, 30.62610197508982, -27.97933492343777, 10.48289267677741, -25.46665960684156, 27.53452351173758, -22.23099094644281, 25.984688362681133, -16.859779995588198, 15.400190828941925, -21.407708544966876, 21.14008212230701, -14.468254254985133, 9.855333278553218, -11.109358626845868, 6.185781909802659]"
8078,drilling,"[-53.28008353492221, 33.71479492637857, -88.53002553115955, 6.80834712178601, -23.042317918437277, 31.937903143394443, -28.796757889065237, 9.521846626555753, -26.290762421153875, 26.608409196589502, -22.524072143526706, 24.803901851282784, -17.786461208476, 15.49890392570751, -21.499724804718912, 20.151867487802143, -14.119891605740088, 8.637408952918033, -11.867025994888921, 5.585531292730008]"
8079,drilling,"[-54.4790606615342, 40.557538364237715, -87.029834243302, 7.064744191394217, -21.81541134408543, 29.94252489280116, -29.946693171531024, 8.78569826781078, -25.401927488374184, 27.478304396629866, -22.418912029356978, 22.917347708105698, -17.646340875350397, 15.931875604207809, -20.718666757275418, 21.093820757183224, -13.83504954638894, 9.253712207300682, -11.995409567571462, 6.239139924984359]"
8080,drilling,"[-54.787365568077625, 43.527831515265, -87.07710193031046, 6.130906941554205, -22.06532572384449, 27.370086659821773, -30.947651757412075, 7.838744522848967, -26.56865358039225, 27.556429864368887, -21.44260910432199, 23.18697363925654, -16.798132741644352, 15.664651083573203, -21.338955911285936, 20.970037290572044, -14.578477534685303, 9.487215384179185, -12.142074572045177, 5.280536869853593]"
8081,drilling,"[-53.17201572526076, 45.254000451322156, -82.82936351947193, 1.6129889535701598, -24.872536601151726, 23.643329059099518, -30.380759126743758, 5.880047779411919, -24.88811315085223, 27.120186146754406, -21.24007518965939, 20.615460140023302, -16.390196646974076, 14.98732125198476, -20.751276972361254, 20.315744676997383, -13.949196979544254, 9.291919999801456, -11.086579920419071, 4.055725292438078]"
8082,engine_idling,"[-212.11461733347085, 141.26477495680683, -30.288831317949594, 30.00714590190803, -0.43860489170180234, 18.36797131553235, -3.7889877978810222, 8.788169935789114, 9.83399579623397, 19.994511545700583, 19.037047973361332, 24.405502028290684, 0.6109441621685497, 0.8486867483438211, -4.190309712613767, -0.7749243042094986, -5.662354966367725, -0.15748381767079908, 6.700249626060866, 11.84743078783509]"
8083,engine_idling,"[-212.1211265902821, 140.70485924782975, -29.62103508403868, 29.731838958258148, -0.4318097107419317, 17.49508248350526, -5.130534449002128, 8.396259375997376, 10.216543759927324, 19.967063304634497, 18.848206723316427, 24.43222852133345, 0.3567102498876889, 0.4516009889785537, -4.312516406768344, -0.8683501251926272, -5.1110799969496945, 0.3510382551856469, 6.505528880487239, 11.852628008846422]"
8084,engine_idling,"[-220.07723984325716, 141.85363808447804, -27.892915893865105, 30.986484436817957, 1.794761302438989, 19.462593612270297, -2.379452370557576, 9.232185791902191, 9.100045427508583, 19.259892059545752, 19.182918621123388, 24.01879880511063, 0.12893232405028154, -0.4835804354644049, -4.173056857278714, 0.45384312032257706, -4.127253620855155, 0.5174216182672676, 7.041706208687819, 11.922097427224658]"
8085,engine_idling,"[-217.04933850385063, 141.38893639286405, -29.58608260927865, 30.440292266065743, 1.0065807255994152, 19.058974079868648, -3.3081064871661545, 9.154298467867497, 8.964131033868874, 19.42856081432623, 18.791391859251387, 24.22949547762877, 0.2380399263750519, -0.30485831033376626, -3.9582815881766784, 0.008025772320640554, -4.885492763070743, 0.2746692245075605, 6.505391711343038, 11.614930443609934]"
8086,engine_idling,"[-215.21045696734168, 141.3446638155967, -29.590786532178452, 30.443336257216004, 0.6288998808613339, 18.2827697769593, -3.832962477502264, 9.372668683570787, 9.350682077339522, 19.476400796914845, 18.496388407818934, 23.885229277937984, 0.06262620649382072, -0.10977076461230363, -4.247536484394931, -0.3456267925857361, -5.2820039211239385, 0.583366409056556, 6.6122265968123255, 11.270757919678369]"
8087,engine_idling,"[-217.57948501325058, 141.64348465273432, -29.564188349291108, 30.47895066738735, 0.9638017834563757, 18.20159236157419, -3.5676517906053813, 9.712980061930281, 9.454602102937354, 19.229911416124903, 18.54624552350944, 23.919656850876763, 0.30154201981608414, -0.006396600819751663, -4.46016722316711, -0.5087417216034761, -5.104587854342637, 0.8828436688264245, 6.92381386375077, 11.518901057341163]"
8088,engine_idling,"[-218.22999478160392, 141.87697166146768, -29.017098574991287, 30.664230600679804, 1.24727143374347, 17.62429255696045, -3.4562699159867187, 9.90658489263894, 9.74643625917835, 18.873457996856324, 18.34594852368412, 24.51471562211805, 0.3523080312832213, 0.013306570830641426, -4.592905320480088, -0.26780786192524786, -4.789115735094633, 0.6526240713065874, 6.533926514660602, 11.845217781572567]"
8089,engine_idling,"[-215.8853685684938, 141.07516495818527, -28.386895952370484, 30.979623808152272, 0.1153323934036924, 17.065186539063163, -3.762781831954254, 9.778935175092693, 10.070364128052443, 18.49411701191226, 18.880805369786994, 24.68193415503826, -0.3564619896887033, 0.2824483931137741, -4.389661170557694, -0.4723787324364435, -5.093606290478879, 0.6099839800507878, 6.213359052234929, 11.68842635058707]"
8090,engine_idling,"[-214.6320802803919, 140.41720062868717, -28.688148880336676, 30.913545546489857, -1.1595322259645173, 17.28188984890221, -4.382419726512578, 9.77292224847217, 10.361373425758826, 18.527754035785883, 18.994833337306606, 24.60795994714035, 0.12751969792540796, 0.6851745917172495, -3.898060259656864, -0.4886741948276314, -5.612159531432616, 0.1677776352714496, 6.60805249995394, 11.549228159731815]"
8091,engine_idling,"[-213.45536109499736, 140.84884858380812, -29.468516959802187, 30.403907285189984, -1.0925873137431898, 16.977510048214874, -5.2039516580203165, 10.331913844047804, 10.10681280684205, 18.467307728090823, 19.042113193815226, 24.57804874432616, 1.1323144524731241, 0.7498178713771105, -4.069982876972212, -0.1863824498851484, -5.881918333992126, -0.34135667101869455, 6.739661364275776, 11.491832464709152]"
8092,engine_idling,"[-210.48688766449416, 140.005330392184, -30.07542678572352, 29.117942587156225, -0.5522128961844732, 17.580097252768912, -5.183838769917592, 8.742946761027728, 9.68849490184646, 19.875618048082906, 19.340718285666313, 24.290512291640734, 1.2219431269925167, 0.6773424584722533, -3.901331225715818, -1.3434713518216912, -5.563807974115401, 0.05576207828047768, 6.454409240944116, 11.45387480349995]"
8093,engine_idling,"[-213.9880417894981, 141.85329786425743, -30.869396481864268, 28.979031578966513, -0.64427578725787, 18.239101393984612, -4.225583083564826, 9.60190533290698, 9.7488082727357, 19.338991050674537, 19.406493469351055, 24.87937295074015, 1.0590048484323122, 0.7071568627388268, -4.362968284200813, -1.4105274447150562, -5.997155382945518, -0.34549868487939933, 6.819192596281989, 11.195871356038529]"
8094,engine_idling,"[-214.79325915879832, 141.763540241958, -30.397841254684, 29.063554295227664, -0.2606387708110102, 17.583370191999435, -4.23486135180774, 9.886250790151426, 10.10022582497156, 19.007596403552288, 18.845899973536174, 25.061551282081073, 0.8634163170858231, 0.5425644582604151, -4.633392361632974, -1.4064060470329267, -6.120669367184499, -0.07247358911465723, 6.496691275816342, 10.949202206023873]"
8095,engine_idling,"[-213.19350647732318, 141.6887926742112, -30.629917685212355, 28.35956895629672, -0.34477268970209524, 17.909030714531976, -4.084611910200058, 10.406335994339022, 10.049249681327437, 18.985807510682292, 18.826783960564608, 24.715435492625968, 1.4248403836281525, 1.064856435374417, -4.0327215235714595, -1.8710131334931717, -6.497051593465419, 0.062482802485165204, 6.0201888183046535, 11.19977085287537]"
8096,engine_idling,"[-211.95368015660958, 141.86634051943474, -30.533864623051073, 28.222820663575064, -0.6912324048334376, 18.027781865536728, -4.229642347856971, 10.339117076590282, 10.083536468001867, 18.44001132495677, 19.412597402169418, 24.257038016316717, 1.41008708523072, 1.5629871200612204, -3.9331587645507065, -1.7746697495660035, -6.462385348529707, -0.2975307975914621, 6.056591403784718, 11.037711080326329]"
8097,engine_idling,"[-212.63652861736085, 141.54181440384156, -31.020141976924897, 29.33726225324669, -0.7480299072714818, 17.398350094014667, -4.467469124082043, 9.212264573588776, 10.296394437519398, 18.752424025287507, 19.43431935114791, 24.734917594088987, 1.0810316646715288, 0.975176575863995, -3.705999378784543, -1.3006899521561115, -6.145643410000048, 0.4353473972447205, 6.093198224821018, 10.722031132609462]"
8098,engine_idling,"[-216.53298071122617, 141.42444865694478, -29.704390052937807, 29.90701182726446, -0.2403492327500573, 18.556917021930403, -3.514312699983902, 8.349466061818706, 9.670977266091986, 19.200478504977085, 19.375558684885178, 24.26737134930148, 0.7507291876672917, 0.45548794001843423, -4.0523521429672344, -0.44348126490312767, -5.610538059199858, 0.784968153026825, 6.4271873584551305, 11.226770663978092]"
8099,engine_idling,"[-219.61737781447675, 141.68606451923046, -27.329615847809986, 30.899464832132725, 1.14566005074642, 19.3721676131049, -2.5901973690758058, 8.444481852759237, 9.4610773540626, 19.19596897770271, 19.268459507068414, 23.560349098424375, 0.2931915661711854, 0.012429653979245626, -4.375184925696521, 0.45157057123200384, -4.366006328475301, 0.5114870022024461, 7.055439494373151, 11.842895866723797]"
8100,gun_shot,"[-304.45215139262285, 153.84170054618258, 33.19987773916267, 20.768681101574035, -0.5228724836230871, 7.9607999373669065, -3.3751580767024056, 0.5145889093440169, -4.650691254056106, -2.544397970444543, -3.905292972560471, -3.1647962748892606, 1.4668699940808514, 1.9877536140289074, 3.4705178788894893, 1.3350529231259214, 1.69895145814878, -0.6867433791032928, -0.8626815411146062, -2.381414459841587]"
8101,air_conditioner,"[-63.816353491119905, 105.24107227972745, -11.970650939899695, 56.802271380642765, -22.94840231720353, 25.804523625556655, -11.735441633736729, 19.47863978230857, -9.10400448651242, 5.9166858856938225, -3.493120983259226, -4.552359118377182, -1.0214647691826402, 5.539132985909899, -3.8070068855213592, 0.42117565951958175, 1.0522242936937107, 8.744127328525973, -4.737443381641148, 3.415846643064815]"
8102,air_conditioner,"[-87.60453215410439, 120.911404387667, -19.99184388512564, 39.75470203249166, -17.721697446738766, 22.767851887131517, -9.972578541557404, 11.71004466591963, -8.487702481071453, 10.275303752407767, -0.7621885045307016, -4.510895196834192, -5.43554858753526, 3.690196024318928, -0.30001563990195823, 3.6954546511054644, -0.22352531467508924, 8.042303948990895, -7.318798292479122, 6.054140684971847]"
8103,air_conditioner,"[-123.16231326166546, 138.02264870017544, -2.1164816300117764, 28.52383960797748, -15.06545772679757, 17.783327044008146, -5.016867413982833, 20.7517170632388, -3.660644218859578, 2.518327836349164, 1.4008665688229438, -2.245938501708973, -1.8989252990903391, 5.075044139068249, -3.529480699398549, 3.8490152134476796, -1.0872235809769337, 9.686044459284355, -4.940401459624739, 3.9043201813697754]"
8104,air_conditioner,"[-69.23062904253922, 97.3110930712393, -10.577052405123322, 58.741191063972046, -20.387931562633028, 25.757069433428853, -8.734990208277525, 17.42681388283391, -9.152498419486342, 6.778107212734844, -3.2129905139307824, -1.5945722564782876, -1.7916400153201097, 8.226685948494117, -2.7373144598731183, 0.6920037552665537, -0.2137076990334693, 8.539861097467822, -6.590619218860155, 4.317018124920123]"
8105,air_conditioner,"[-68.16759145212782, 113.4124303081045, -10.181277310567925, 56.31701012181931, -22.054241550335888, 24.95720346963895, -9.03935141991576, 13.938501676398948, -10.472295285808592, 7.19388787623769, -3.0484041339381127, -4.447314738625668, -4.744920670686455, 4.644903689485192, -1.6531110060798881, 1.3876107453690794, -0.9844811315481858, 6.859231700574855, -7.408137142307386, 7.25535158538002]"
8106,air_conditioner,"[-68.47891216541883, 87.48290501986862, -13.650858384623303, 58.30647475790575, -18.403840355173678, 32.84459890579082, -7.320030332608205, 15.932461868821001, -5.274309612145626, 10.259434564529458, -1.9925815554949302, 0.736700487044728, -1.3480318355513323, 7.162437909129142, -3.1361347033496463, 1.6995649384116676, 0.5730228260057991, 9.498341186100285, -8.075144534815239, 4.888898168351834]"
8107,air_conditioner,"[-61.065061759623845, 102.56223051979381, -15.124371209832438, 51.68140885263233, -25.87068917591852, 29.80411427565497, -7.7788764626257745, 19.202913488266294, -7.358422983749993, 8.23901386516704, -3.755936534990935, 0.3440958786331661, -1.3702086934761681, 5.857035315059576, -3.0821107725678756, 1.322710867703906, -0.20787889153065617, 9.605410841087375, -9.191513927163083, 2.7643780045249464]"
8108,air_conditioner,"[-85.78822404948728, 97.43414303732507, -19.228439912835615, 55.59872809092757, -27.438016529559484, 32.82667841712917, -10.138528889233221, 19.530064742219274, -6.614947003262003, 9.49162866504181, -1.3749250864967861, 0.4568812707890667, -0.3664862991760623, 6.34308678504917, -1.666189159940612, 1.8079961948518006, 2.422947509576261, 11.507773495937892, -7.23241115502317, 4.350550803993687]"
8109,air_conditioner,"[-111.9775903903096, 91.8589289074439, -14.794567738208185, 60.52452960070851, -21.140196935804695, 32.00772822272448, -15.656378048146617, 16.02756610575631, -4.787899050414278, 11.250838699214833, -0.025882290961016737, -1.2434113403638294, 0.0783322569417204, 7.2350084396940035, -1.9216562694993422, 0.9697845814860603, 2.173099025887546, 8.474985812402796, -6.239521735129379, 6.571821981930928]"
8110,air_conditioner,"[-155.44915943707684, 115.23043801777874, -2.696266666880712, 45.977682686906434, -6.1993389270262345, 22.802543005941736, -3.142764204482557, 13.529816826004392, 0.13166624868224155, 3.6957954446593653, 2.47323430665621, -2.8711755916402013, -0.5354248991049972, 7.405944054367432, -3.0513069430987945, 4.245161559405037, -0.6957093293094192, 10.381919455452307, -6.415357906138521, 5.2765348106446295]"
8111,air_conditioner,"[-139.95245448712993, 120.47253066392702, -3.10085138297058, 61.30395243651147, -16.004162008927498, 15.750654695953065, -9.825487427952325, 2.7615384743128564, -0.5747232217721346, 2.9293211982585077, 5.49097776168674, -5.978629055634509, 1.7624813413712983, 6.387371804802567, 0.2601399595941991, 2.605023802911598, 4.532983419305838, 12.75728097527945, -6.97965478356753, 5.901222633801161]"
8112,air_conditioner,"[-72.53488203501111, 119.68690940634309, -14.79951920544095, 55.98845026514459, -21.28482738250909, 19.843365761558722, -7.783450554788511, 14.116398603278977, -2.2642899226936413, 3.5475995261501696, 2.8424588435082603, -3.7366024837856906, -0.12234393949807626, 5.864268488268969, -1.4821955163417833, 2.759739473404672, 2.2350293261595486, 9.627764630762423, -9.498515905409706, 4.078258131127616]"
8113,air_conditioner,"[-148.92357391284455, 154.13892897241215, 2.4640785873927444, 36.661302559438646, 1.395156549060335, 5.379243229140238, 1.5337117925396928, 13.368768426102113, -1.078279756483243, 1.3614585697052706, -5.725782591963121, 0.001511880612234043, -2.7484387441606835, 4.878489511495707, -1.6360194613960946, 3.799951405786139, 0.47576402192897405, 6.58091153695477, -0.8293923315965175, 3.5709214824404163]"
8114,air_conditioner,"[-72.47753210585414, 84.69464191137698, -13.969978723356304, 59.55607921677275, -19.235003031459975, 28.70315549734144, -14.278026766441203, 14.581007653567807, -6.721976292286962, 10.493144626726588, 2.4447226481334323, -1.2231058236967238, 0.2941913742037532, 8.075281087968175, -1.2836153550019966, 2.9102181950587216, 1.9231843454766746, 9.986449629335079, -5.719660001378755, 7.211561725600486]"
8115,air_conditioner,"[-77.95682119371864, 93.30751416121777, -11.51597691231667, 58.97889851486178, -17.630924401251193, 30.231004637463343, -14.384431075164777, 15.525316247505469, -8.556189013543621, 10.352242561566111, 1.4561603567144732, -2.8290768090474137, 0.060712915109921314, 5.846697938503686, -2.7145463797916536, 1.105717850771863, 0.6098846017144025, 9.037386457830937, -6.0114649670502605, 6.277450155564457]"
8116,air_conditioner,"[-70.54041706349692, 96.21438797293528, -14.659080487308097, 58.894038425434914, -17.683500598482645, 26.366306662361797, -16.32830325890088, 15.490881223289845, -8.100341400608057, 8.744482475234886, 0.8864378102896419, -1.5665253058958104, -0.2601720273218637, 6.408101992091221, -0.5303005464823871, 2.237872709520454, 2.4100337193500785, 10.914480914921693, -3.3132358583923955, 5.964625341877666]"
8117,air_conditioner,"[-63.917815051805476, 113.3740635437958, -5.013362911855839, 50.93199730319395, -21.347182671948968, 18.460755124836517, -15.069056737081553, 14.625457490844425, -9.81417411232256, 5.647402431632025, -2.540692601467303, -5.594174994634731, -4.850258512836679, 4.566969664450361, -4.000958605733611, 4.533904038771377, 0.32748340312604934, 8.981576158680049, -7.608494863648762, 5.686057692198898]"
8118,air_conditioner,"[-55.9665847327555, 109.41466463424646, -11.284715326840299, 52.91713343557874, -20.88526609076411, 23.251113294567492, -17.540412713180714, 10.883056251635102, -13.677132290985526, 3.934170261578015, -0.33792580843508935, -4.237894529926643, -5.137199272306149, 5.456485018033761, -1.0285961117890423, 4.791229070287138, 2.4850099190668917, 9.896971131927542, -5.354666026784757, 6.740806377450554]"
8119,air_conditioner,"[-45.7994184045537, 122.4497646356117, -13.259375781670064, 44.96674707791062, -19.082489087038628, 21.87580072445588, -18.2412516132054, 8.480624422169914, -14.062505065104173, 3.6087256468665507, 0.18973400931229686, -4.93856370437514, -8.839428095795265, 4.107372812950766, -0.5636561589207386, 3.906325732093449, 0.3278904292665517, 8.929047576497654, -4.455924820722109, 8.473777570460507]"
8120,air_conditioner,"[-108.5595672102076, 92.55957757980914, -11.386785834962597, 66.82925693406027, -25.241474494860153, 24.62753650982685, -17.666823973716056, 13.737913953784828, -5.814336899660847, 9.989645647594148, 7.49652015033711, -2.978584797545548, -0.1850514492065881, 5.474638229324409, -0.5707579544837057, 1.2058109152256309, 4.149240990107749, 11.123348692028244, -5.342400660442096, 7.211029333823636]"
8121,air_conditioner,"[-166.91537544078307, 138.58557664084387, 8.115839145185712, 38.15114559394186, -2.0197091599617165, 14.87707486255819, -0.10873938369681155, 18.517820346576894, -3.699098051037267, -0.6817378903560148, 0.37183513268674995, -1.6811835185530402, -1.349017851455045, 3.433441306394641, -1.1585865546865914, 4.417245206178618, -0.8650448741687788, 7.95210352615385, -4.005241352303513, 2.8126774531885292]"
8122,air_conditioner,"[-67.81365137034274, 123.69281430301167, -1.5787662301728917, 44.28738463556689, -17.303039288028295, 14.39461874384679, -9.099234728882603, 11.863121377402349, -5.666015154100617, 1.4363794146729139, -1.16872121409564, -3.38288383031817, -8.636247340555219, 2.9848814253435734, -6.067850011383928, 3.512503371638307, -0.9957067598031989, 10.104487010562288, -10.07995383595137, 4.567906409988865]"
8123,air_conditioner,"[-67.39159519730715, 121.2434856753696, -7.726243209831072, 52.02702667798344, -18.13574934943273, 19.740603341320483, -11.061632148874963, 21.250262222002352, -5.5302816768566885, 5.882349028286589, 0.000993754875657052, -2.5330050867325515, -3.7118027514378915, 2.8169553060337043, -2.3854295946555175, 2.291907266384382, -2.106821004219352, 8.40478777027824, -5.733822787003372, 3.767155840834593]"
8124,air_conditioner,"[-54.399047908903455, 113.29342927926066, -11.434614323172504, 48.00175905680273, -21.66873261512426, 22.763809933113308, -10.779870251549424, 20.078944912061985, -9.407227504705745, 7.209218720220409, -2.378305628845646, -3.453812049322043, -0.9555841155399611, 6.222235257563153, -4.200598315553551, 1.194443971836962, -1.9930501326302519, 10.312172796136629, -7.477064632663135, 4.003452733012755]"
8125,air_conditioner,"[-82.55817852900216, 88.94258793290943, -14.300391723224227, 59.82855528240992, -20.019043081627483, 31.59040981545134, -12.67401127069831, 18.36519095161451, -5.7058078452226075, 11.389222226968274, 0.8466004970773329, -2.402190425490985, 0.4119805908657653, 6.652135937114742, -1.6581555922567637, 2.596821631453833, 3.1255256819551986, 11.638382056856196, -5.6144874630211365, 5.83661766697872]"
8126,air_conditioner,"[-70.30935806555664, 89.63725489389067, -18.757293181121767, 55.516878641535605, -17.977191552504443, 34.63326895976393, -13.669125372806398, 18.84752189836947, -6.168890408961223, 14.257965600627779, 3.2504195753580816, -0.021483375219862655, -0.7830782334037886, 7.055839051030486, -1.5488169286349043, 2.862845156000482, 3.33559024713254, 11.201399834095223, -4.441489379790084, 6.189185388957194]"
8127,air_conditioner,"[-104.21799482775475, 131.21819821030334, -9.896682995231862, 38.65196030958054, -11.545848185983312, 20.215881391440504, -5.921877134276767, 19.42726222684807, -7.260717637299116, 3.058867642534608, 3.974957171085677, -5.029353903019112, -4.252970467544517, 6.01912332079421, -5.492421754736593, 3.4121530977540333, -0.4655384631008727, 9.28065943789329, -3.468204044034307, 3.085587045803843]"
8128,dog_bark,"[-298.7227522686911, 198.16064574098112, -0.5268961785412928, 11.650414729062316, -5.3038457763213955, -4.430194196515099, 0.310063454133876, -33.88912524993844, -28.45054057041854, -4.781680647071585, -9.281726967412373, -10.854489085296327, -11.355142391890203, -8.144449646555245, 0.4589334950658207, -4.985695242663588, -7.616823298645789, -4.2742744419049705, -1.0563577586769914, 3.649094952126264]"
8129,dog_bark,"[-377.1139926252442, 160.5048174196806, 23.03526820114812, 9.547693915303556, 4.99308711140507, -1.055369216705558, -0.998523864357032, -15.603605668619528, -17.984267264896282, -3.6173491865049505, 0.06590666824246429, -1.7545057427628596, -1.9590054533241137, -1.6323895624114229, 3.7537634988659385, 3.5152223126301547, -0.6479215731136216, -0.7772735260921869, 1.1175604666463088, 5.45182194348473]"
